County,Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k,log1p_rate_per_100k
Fresno,2009-01,1.1866666666666668,80.18566308243727,3.150537634408602,2341.116666666667,0.0,48.93709677419355,102.0,33.0,3.26,151204.0544,1923.6854,6.619799930112276,2.0307501134630854
Fresno,2009-02,1.445,77.125,4.420238095238095,2969.9500000000003,0.8333333333333334,51.66766666666667,51.5,13.0,946.6,88447.7413,10504.747,5.7516294474746,1.9097838753781036
Fresno,2009-03,0.3116666666666667,60.79032258064516,5.387634408602151,4006.8000000000006,1.3333333333333333,55.84838709677419,42.0,22.0,57.97,139205.3476,38233.2595,3.90676717186954,1.5906153078201632
Fresno,2009-04,0.8716666666666667,48.105555555555554,5.922777777777778,4265.383333333333,2.5,61.498333333333335,46.5,19.0,58.05,105405.7563,24582.5724,5.643108137144891,1.8935799469105243
Fresno,2009-05,0.1166666666666666,44.83870967741935,6.169892473118279,4589.766666666666,1.1666666666666667,70.34677419354838,58.0,26.5,689.04,91642.7531,107886.4651,4.2323311028586685,1.6548568963380632
Fresno,2009-06,0.1149999999999999,46.388888888888886,5.598888888888889,4031.216666666666,0.0,74.12833333333333,49.0,28.5,637.1899999999999,81668.0312,110830.8082,5.3175442061557625,1.8433305576685934
Fresno,2009-07,0.0,37.83870967741935,5.449462365591399,4056.6,0.0,78.88978494623656,57.0,26.0,577.47,25222.5838,106654.1839,3.364160620220993,1.4734258730270098
Fresno,2009-08,0.0,40.92508960573477,5.06989247311828,3773.1,0.0,77.64139784946236,62.0,50.0,3538.07,22757.0654,58520.7173,4.666416344177506,1.7345568798554711
Fresno,2009-09,0.025,41.73524904214559,4.788333333333333,3447.733333333333,0.0,75.12503831417624,60.0,49.5,250.95,22921.8844,10569.4118,3.364160620220993,1.4734258730270098
Fresno,2009-10,0.905,55.77189293218214,5.0557429130009774,3533.9,2.0,64.85408113391985,61.0,29.5,68.63,48130.3252,8059.4982,4.340852413188378,1.6753852681708183
Fresno,2009-11,0.2116666666666666,65.77777777777777,3.7488888888888887,2699.7166666666667,0.6666666666666666,55.443888888888885,82.5,40.0,8.26,24670.9251,3408.345,2.3874688272536075,1.22008298387672
Fresno,2009-12,1.385,83.05465949820788,3.647311827956989,2711.866666666667,0.8333333333333334,48.92150537634408,100.0,25.0,2.21,20983.1619,1073.3329,3.4726819305507024,1.497988213170006
Fresno,2010-01,1.72,88.51774193548387,3.956451612903226,2944.116666666667,0.8333333333333334,49.81182795698925,73.0,25.0,0.0,126467.4481,2102.1743,3.6472781650329007,1.5362817073672883
Fresno,2010-02,2.271666666666667,86.01190476190476,3.595833333333333,2415.833333333333,0.1666666666666666,53.19166666666666,62.5,28.0,0.14,132295.4368,14307.4792,1.5018204208959005,0.9170186352465647
Fresno,2010-03,0.5157142857142857,64.46938775510203,4.694930875576037,3098.171428571429,0.4285714285714285,55.684068466096114,55.0,21.5,48.02,279693.35,26056.5735,1.9309119697233,1.0753136270652663
Fresno,2010-04,1.977142857142857,64.12380952380953,5.07904761904762,3659.857142857142,0.7142857142857143,59.195238095238096,54.0,26.0,6.02,134717.9345,27413.7192,2.2527306313438507,1.1794948378356762
Fresno,2010-05,0.2071428571428571,46.68663594470046,5.693548387096774,4235.3,2.142857142857143,65.33133640552995,51.0,22.0,176.82,102820.0589,110642.4427,2.1454577441370004,1.1459594261869588
Fresno,2010-06,0.1885714285714285,39.62380952380953,6.452857142857143,4646.814285714286,1.4285714285714286,73.05857142857143,51.0,27.5,3798.01,55329.1682,111353.7418,5.363644360342501,1.850601225875449
Fresno,2010-07,0.0714285714285714,41.55268817204301,5.227649769585254,3888.914285714286,0.0,78.8889400921659,61.0,36.0,1130.36,32430.7171,158206.1989,7.187283442858952,2.102582150884419
Fresno,2010-08,0.3685714285714285,44.68881523688452,4.623041474654378,3439.2714285714287,0.0,76.72442396313363,58.0,42.0,1244.25,28663.0807,35220.7786,10.298197171857602,2.4246431706765796
Fresno,2010-09,0.7071428571428572,45.49868637110017,4.443333333333333,3198.514285714285,0.0,71.94238095238096,59.0,52.5,483.52,34622.1259,24273.7494,12.12183625437405,2.5742777321353345
Fresno,2010-10,1.0985714285714283,59.39170506912443,3.967281105990783,2952.1142857142854,0.2857142857142857,66.86082949308755,64.0,22.0,153.73,24250.3753,8458.742,13.730929562476804,2.6899493352367387
Fresno,2010-11,1.5342857142857145,71.78095238095237,3.5204761904761903,2533.7714285714287,0.0,56.2347619047619,82.5,24.5,171.66,13486.3413,9974.7518,9.76183273582335,2.376005868837486
Fresno,2010-12,3.5171428571428573,85.4425806451613,4.030525345622119,2903.428571428572,0.7142857142857143,53.135889400921656,80.0,24.0,0.05,23800.6408,1488.0951,7.723647878893201,2.166037485178767
Fresno,2011-01,1.2485714285714289,90.1025253945165,3.144668679485142,2311.557142857143,0.1428571428571428,50.00703956777373,84.0,21.0,3.0,143715.0731,7600.0607,6.594299547120525,2.027397906267449
Fresno,2011-02,1.2671428571428571,70.61734693877551,4.490306122448979,3018.057142857143,0.7142857142857143,50.53061224489796,63.0,26.0,6.42,79238.4407,30074.7404,5.317983505742359,1.8434000916994295
Fresno,2011-03,2.371428571428571,72.984178187404,4.972350230414746,3698.371428571428,0.7142857142857143,55.15250384024578,53.0,11.0,1246.25,245329.168,61285.2954,6.700659217235372,2.0413059378230565
Fresno,2011-04,0.2314285714285714,57.114285714285714,5.660952380952381,4075.857142857142,1.1428571428571428,61.373333333333335,53.0,13.0,12.86,144830.1578,54264.7953,5.424343175857206,1.8600943961169312
Fresno,2011-05,0.2728571428571428,47.68202764976958,6.040552995391705,4494.642857142857,0.7142857142857143,66.9621044546851,57.0,16.5,1445.42,130262.2477,116616.4965,2.765351422986026,1.325841196334522
Fresno,2011-06,0.9385714285714286,48.371428571428574,5.5409523809523815,3988.342857142857,0.0,72.3447619047619,60.0,24.5,1668.64,168115.9354,196388.3191,4.7861851551681225,1.7554732065894865
Fresno,2011-07,0.1385714285714286,44.343359865940506,5.282949308755761,3928.671428571429,0.0,77.49259494676623,64.0,29.0,2266.52,73836.6364,244792.8436,5.105264165512664,1.8091513769807779
Fresno,2011-08,0.0142857142857142,44.34530430637216,4.509677419354839,3356.214285714286,0.0,76.29473118279569,62.0,33.0,541.39,32476.1706,167279.8512,5.956141526431442,1.9396249422355267
Fresno,2011-09,0.0357142857142857,46.55238095238095,4.409999999999999,3175.6428571428573,0.0,73.47761904761906,64.5,55.0,6614.320000000001,29054.3664,31567.7873,9.253291299991703,2.3275987564802776
Fresno,2011-10,0.5171428571428571,60.888325652841786,3.9276497695852535,2921.8,0.0,66.78294930875576,76.0,42.0,231.55,24992.2142,7150.8151,9.359650970106552,2.3379185461196563
Fresno,2011-11,0.8685714285714285,75.73661740558292,3.935714285714286,2833.2000000000003,0.4285714285714285,56.49428571428571,76.5,28.0,66.22,12267.3424,738.3625,7.764255918383843,2.170681622400423
Fresno,2011-12,0.0357142857142857,65.44239631336406,3.5940092165898614,2673.128571428572,0.8571428571428571,47.68479262672811,140.0,56.5,72.97,25310.4008,1086.5663,9.146931629876857,2.3171713573100057
Fresno,2012-01,0.6871428571428572,66.9115207373272,3.8847926267281103,2893.457142857143,0.0,48.05391705069125,120.0,26.0,68.81,158963.2623,5146.2909,9.297401693183632,2.3318916006142727
Fresno,2012-02,0.6371428571428571,62.57142857142857,4.769950738916257,3320.585714285714,1.0,51.35960591133005,67.0,24.0,16.32,134037.396,17107.6732,7.606965021695698,2.152571761722249
Fresno,2012-03,1.7485714285714289,60.01889400921659,5.246082949308756,3902.1857142857134,1.0,55.15161290322581,52.0,18.0,21.08,205632.1532,31521.4232,5.705223766271773,1.902886889222527
Fresno,2012-04,1.8514285714285712,58.207898715041566,5.6000000000000005,4031.357142857142,1.1428571428571428,61.540000000000006,51.5,11.0,20.44,183866.2839,52666.0702,4.648700846591816,1.731425580062088
Fresno,2012-05,0.2042857142857142,39.73640552995391,6.200460829493088,4609.871428571429,2.142857142857143,69.86682027649769,56.0,28.0,840.7,124125.0504,172372.6647,4.860005430527807,1.7681505302997218
Fresno,2012-06,0.1285714285714286,38.779894179894185,6.656224489795918,4738.757142857144,2.857142857142857,73.00694763729247,50.5,31.0,161.7,78380.2162,297225.2195,2.641307299199896,1.2923427653022361
Fresno,2012-07,0.0,42.07533560408736,5.170506912442397,3848.8857142857146,0.0,76.59825202606069,57.0,30.0,2819.56,54120.3301,273009.5298,2.641307299199896,1.2923427653022361
Fresno,2012-08,0.0085714285714285,39.39797235023042,4.814746543778802,3583.1142857142854,0.0,77.5089093701997,57.0,42.0,248.36,41587.8109,119445.8986,3.486525634943862,1.5010786015352298
Fresno,2012-09,0.0,40.82051282051282,4.144285714285714,2984.285714285714,0.0,73.7942857142857,63.0,55.5,222.22,31480.083,32808.6672,2.5356550072318997,1.2628985741874594
Fresno,2012-10,0.4528571428571428,56.735286372613565,4.07557603686636,3032.3857142857146,0.0,67.24562211981566,66.0,49.0,39.82,16670.1572,7407.916,2.324350423295908,1.201274293607526
Fresno,2012-11,0.6242857142857143,70.48095238095239,3.752380952380952,2701.785714285714,0.0,58.24666666666667,80.0,30.5,77.71000000000001,8481.8557,3710.0828,2.8526118831358867,1.348751329486963
Fresno,2012-12,1.342857142857143,83.54712189658956,4.333953258722844,3178.042857142857,0.2857142857142857,52.70804805793285,67.0,18.5,1.3,30219.9047,3822.3747,2.430002715263904,1.2325610527996647
Fresno,2013-01,0.6028571428571429,76.68663594470046,3.3788018433179725,2513.914285714286,0.0,46.35069124423963,107.0,42.0,16.5,163065.5769,3649.6765,2.516699348804043,1.2575228647095615
Fresno,2013-02,0.4314285714285714,70.72448979591836,4.020918367346939,2700.242857142857,0.0,49.570408163265306,77.0,31.0,5.3,79885.1563,12073.9475,2.936149240271384,1.3702028952068015
Fresno,2013-03,0.6942857142857143,62.12903225806451,4.648847926267281,3459.1142857142854,0.7142857142857143,57.44147465437788,60.0,25.0,13.83,236557.9871,59606.0782,2.516699348804043,1.2575228647095615
Fresno,2013-04,0.0957142857142857,50.053639846743295,6.322692939244663,4528.757142857144,3.0,63.59513957307061,54.0,27.0,247.21,143853.788,176596.2603,3.9847739689397352,1.606388060147042
Fresno,2013-05,0.1428571428571428,44.58161070879965,6.3036866359447,4692.928571428572,1.1428571428571428,69.3331797235023,56.0,27.0,1634.5,137424.9555,234969.3813,4.718811279007582,1.7437609654391621
Fresno,2013-06,0.0214285714285714,42.24452214452214,5.848571428571428,4210.814285714286,0.2857142857142857,74.48761904761905,55.0,29.0,987.8,78959.8898,307819.3988,3.1458741860050545,1.4221136676788189
Fresno,2013-07,0.0385714285714285,39.18739002932551,4.95852534562212,3688.371428571428,0.0,78.4815668202765,63.0,34.0,328.86,45638.3365,221088.6888,2.936149240271384,1.3702028952068015
Fresno,2013-08,0.0371428571428571,44.295817086139664,4.976958525345622,3703.185714285715,0.0,76.96514592933947,56.0,35.0,376.38,47079.0859,113724.0446,1.7826620387361976,1.0234080374175978
Fresno,2013-09,0.0228571428571428,46.96666666666666,5.049047619047619,3634.2428571428577,0.1428571428571428,72.84095238095237,55.0,48.5,31.2,29283.078,58348.8815,1.6777995658693623,0.9849953997589997
Fresno,2013-10,0.1114285714285714,47.15579581708614,4.017866004962779,2893.042857142857,0.4285714285714285,63.41976249556895,64.0,52.0,256.19,9969.3831,22687.945,1.8875245116030328,1.060399564678733
Fresno,2013-11,0.4657142857142857,60.98259441707717,3.46952380952381,2498.1428571428573,0.4285714285714285,56.46428571428572,85.0,56.0,117.29,13710.7117,21226.118,2.6215618216708787,1.2869053752436659
Fresno,2013-12,0.15,59.8294930875576,3.210138248847926,2388.414285714286,0.0,46.92258064516129,131.0,56.0,28.1,22982.6086,13620.1921,2.3069744030703734,1.1960336937430214
Fresno,2014-01,0.1399999999999999,56.61751152073733,3.1592677931387607,2237.7571428571428,0.0,48.270686123911936,139.0,66.0,32.48,160833.831,7064.5434,1.1418807606586785,0.7616843031832086
Fresno,2014-02,1.2757142857142856,64.66122448979591,4.79234693877551,2768.942857142857,0.5714285714285714,53.64214285714286,61.5,23.5,43.55,135909.1758,62134.7097,1.3494954444148015,0.854200600599416
Fresno,2014-03,0.8057142857142857,56.63133640552996,4.970506912442396,3697.8,0.4285714285714285,58.7073732718894,52.0,21.0,309.65000000000003,179657.0149,81072.6198,1.24568810253674,0.8090119787020265
Fresno,2014-04,0.4385714285714286,50.13809523809523,5.346666666666667,3848.957142857143,0.5714285714285714,63.68190476190476,54.0,23.0,221.08,121203.1101,136050.2088,0.8304587350244933,0.6045666103164046
Fresno,2014-05,0.06,36.39170506912443,5.997695852534562,4462.885714285714,1.5714285714285714,69.12811059907834,50.0,28.0,50.98,97374.3482,168758.3934,1.3494954444148015,0.854200600599416
Fresno,2014-06,0.0042857142857142,33.852380952380955,5.61952380952381,4045.571428571429,0.2857142857142857,74.69047619047619,52.5,29.5,482.78,88515.2048,404217.3011,1.557110128170925,0.9388777646701845
Fresno,2014-07,0.0271428571428571,40.12718894009216,5.136405529953917,3819.785714285714,0.0,78.67834101382489,56.0,35.0,2383.79,69754.9647,197009.3854,2.0761468375612333,1.123677787032405
Fresno,2014-08,0.0171428571428571,41.96313364055299,4.836866359447005,3595.2000000000003,0.0,78.18986175115208,58.0,43.0,854.08,80364.694,100384.4346,1.557110128170925,0.9388777646701845
Fresno,2014-09,0.0257142857142857,47.03537414965986,4.562857142857142,3284.171428571429,0.0,74.92142857142858,61.5,51.0,44.74,19162.1043,23342.7206,1.7647248119270482,1.016941104497633
Fresno,2014-10,0.5785714285714285,47.235023041474655,4.331797235023042,3222.057142857143,0.1428571428571428,67.30691244239632,60.0,50.0,39.59,7926.7378,23392.9901,1.8685321538051096,1.0538004542718857
Fresno,2014-11,0.3428571428571428,74.37142857142858,3.316666666666667,2390.742857142857,0.0,58.287619047619046,79.5,34.0,0.08,14425.4227,27847.0579,1.3494954444148015,0.854200600599416
Fresno,2014-12,2.4457142857142857,84.31292441336936,4.269569892473118,3160.5714285714284,1.4285714285714286,55.04479262672811,66.0,19.0,0.03,45082.3108,4464.7575,0.9342660769025548,0.6597279661112458
Fresno,2015-01,0.1642857142857142,82.89231950844854,2.98705069124424,2209.8571428571427,0.0,49.9826113671275,99.0,35.0,1.81,194310.0184,10657.3425,1.5417727920271844,0.9328617871938854
Fresno,2015-02,0.6242857142857143,72.22505668934241,4.060714285714286,2730.585714285714,0.4285714285714285,55.05867346938776,76.5,29.0,7003.07,140086.8661,34473.235,0.8222788224144985,0.6000878180926751
Fresno,2015-03,0.0714285714285714,53.2989247311828,4.565437788018433,3396.1571428571438,0.1428571428571428,59.82534562211981,53.0,23.0,113.35,120108.005,146658.7115,2.1584819088380582,1.1500915035700887
Fresno,2015-04,0.53,42.84811165845649,5.5,3938.057142857143,0.7142857142857143,63.13149425287356,52.0,24.0,164.04999999999998,140373.7349,132117.5946,2.775191025648932,1.3284509842416177
Fresno,2015-05,0.3328571428571428,46.3652841781874,5.290230414746544,3914.9,0.0,68.32708141321045,52.0,22.0,940.32,156262.4681,141004.2734,1.33620308642356,0.8485269988684379
Fresno,2015-06,0.0385714285714285,35.22380952380952,5.104285714285714,3674.928571428571,0.0,75.7251724137931,57.0,31.0,1191.91,245740.3488,429281.5842,1.644557644828997,0.9725038092931299
Fresno,2015-07,0.1957142857142857,40.4147465437788,5.300460829493088,3943.0,0.0,78.70203533026113,57.0,29.0,3825.95,151063.3257,214341.7742,2.569621320045308,1.2724595173489883
Fresno,2015-08,0.0071428571428571,40.046082949308754,4.96036866359447,3691.585714285714,0.0,77.7785891527827,63.0,44.0,86.22,59559.3166,101195.1332,2.4668364672434957,1.2432424972153142
Fresno,2015-09,0.0271428571428571,36.06666666666667,4.454761904761904,3208.042857142857,0.0,73.09171428571429,62.0,52.0,1260.06,28969.725,31445.6162,3.083545584054369,1.4069656267401418
Fresno,2015-10,0.3485714285714286,53.03208856401293,4.029032258064516,2995.4714285714285,0.1428571428571428,68.96664303438497,63.0,38.0,745.86,10487.9536,32345.6883,5.653166904099677,1.8950929674884662
Fresno,2015-11,1.35,70.56666666666666,3.839523809523809,2763.557142857143,0.5714285714285714,56.24095238095238,75.0,26.5,6.7700000000000005,12875.9891,6931.0255,2.67240617284712,1.300847080161477
Fresno,2015-12,1.4614285714285715,76.87557603686636,3.9087557603686633,2909.928571428572,0.0,49.68479262672811,83.0,26.0,4.51,32769.0109,42718.3819,2.1584819088380582,1.1500915035700887
Fresno,2016-01,3.134285714285714,82.53917050691244,3.8944700460829496,2896.6,0.1428571428571428,51.16486635944701,64.0,19.0,2.1,160482.3391,16128.6886,2.956121975708832,1.375264246376347
Fresno,2016-02,0.1442857142857143,70.39408866995073,3.7147783251231528,2582.3428571428567,0.4285714285714285,53.77194710915219,76.0,31.0,8.24,168366.428,72962.7547,1.8348343297503096,1.0419834979943345
Fresno,2016-03,1.69,64.80645161290323,4.785253456221199,3559.871428571428,0.2857142857142857,58.78275181040158,52.0,16.0,4.19,219877.3712,112225.3158,1.9367695702919936,1.0773101916281447
Fresno,2016-04,0.8985714285714285,51.12528735632184,5.438571428571429,3913.942857142857,1.4285714285714286,63.89650793650794,51.5,23.0,131.66,155001.3279,114999.461,3.1599924567922,1.425513261000422
Fresno,2016-05,0.9485714285714284,46.82027649769585,5.21889400921659,3883.514285714286,0.0,70.10467919177597,44.0,29.0,4149.56,156596.3898,211586.7844,1.7328990892086256,1.0053629831792317
Fresno,2016-06,0.0142857142857142,32.04761904761905,5.494285714285715,3956.471428571429,0.0,75.55380952380952,52.0,36.5,2081.8,131670.8452,453164.208,3.771603900042303,1.5626824957700893
Fresno,2016-07,0.0014285714285714,31.968509984639017,5.063594470046083,3765.6142857142863,0.0,78.08294930875577,55.0,45.0,133052.81,62439.0921,238244.3298,4.281280102750722,1.6641685120362333
Fresno,2016-08,0.0,35.93087557603686,4.530875576036867,3371.4857142857145,0.0,78.44147465437788,61.0,61.0,368.95,36921.2528,86595.7216,6.82966111629282,2.057919228899153
Fresno,2016-09,0.0028571428571428,36.16190476190476,4.240476190476191,3054.785714285714,0.0,72.96619047619048,58.0,58.5,119.58,16750.6469,24896.0037,8.256754483876394,2.2253534995205846
Fresno,2016-10,0.562857142857143,52.07947454844007,4.432718894009217,3157.2571428571428,0.4285714285714285,66.40069977811913,53.0,45.0,63.52,11888.0531,4309.2843,13.65932223258564,2.6850764629603976
Fresno,2016-11,1.012857142857143,70.53333333333333,3.5319047619047623,2543.8142857142857,0.2857142857142857,60.484085213032586,79.0,39.0,2.4,7513.9527,18132.6123,8.97030116766818,2.299610790906498
Fresno,2016-12,1.3485714285714283,77.48387096774194,3.6995391705069127,2751.414285714286,0.0,53.33975422427035,88.0,30.0,11.52,33206.4116,26629.4986,5.198697267625877,1.8243391518482814
Fresno,2017-01,3.8228571428571434,81.99964551577455,4.426373626373627,3205.1142857142854,0.5714285714285714,50.54791149710505,55.0,11.0,0.01,119527.4415,5438.9381,4.645179011061585,1.7308019085357789
Fresno,2017-02,2.327142857142857,76.9432670504099,5.049489795918367,3392.928571428572,0.8571428571428571,54.3720238095238,45.5,12.5,2.72,174449.8683,47404.7867,2.2216073531164104,1.1698804129948948
Fresno,2017-03,0.8671428571428572,64.08755760368663,4.793548387096775,3564.542857142857,1.5714285714285714,58.77933947772658,55.0,26.0,1.25,213245.0609,62142.8166,2.827500267602704,1.342211918465494
Fresno,2017-04,0.6614285714285714,51.73333333333333,6.016666666666667,4333.114285714286,2.142857142857143,62.60209523809524,41.5,24.0,21.25,144485.6051,153123.0682,3.332411029674615,1.4661242068340696
Fresno,2017-05,0.1371428571428571,42.8294930875576,5.638248847926268,4196.185714285714,0.7142857142857143,69.80335293182902,51.0,35.0,2406.91,140752.1933,195211.7638,5.049107620719114,1.7999107604558664
Fresno,2017-06,0.0114285714285714,38.35221674876847,5.626666666666667,4049.3857142857146,0.0,75.4895238095238,51.5,37.5,2392.16,107747.2488,402577.5828,5.150089773133496,1.8164666789693666
Fresno,2017-07,0.0371428571428571,32.620276497695855,4.9792626728110605,3707.4857142857145,0.1428571428571428,77.93502304147465,57.0,42.0,53804.36,76434.7936,263493.3839,5.856964840034172,1.9252649006872395
Fresno,2017-08,0.0328571428571428,39.566820276497694,4.69815668202765,3494.942857142857,0.0,78.10967741935484,65.0,53.0,616.57,58921.6692,121958.6265,9.391340174537552,2.3409727837552614
Fresno,2017-09,0.1557142857142857,42.742528735632185,4.644761904761905,3344.6428571428573,0.0,74.03999999999999,58.0,46.0,1724.2,33224.8376,46543.9249,11.51196537523958,2.526685416474924
Fresno,2017-10,0.15,43.2678955453149,4.144700460829493,3088.014285714285,0.0,64.77096774193548,70.0,60.0,125.06,22556.2058,13910.3735,13.32964411869846,2.6623304068281675
Fresno,2017-11,0.2371428571428571,66.63999530846822,3.8142857142857145,2745.3,0.0,60.73238095238095,70.0,38.5,20.51,8448.7107,9362.9883,9.896250936609464,2.3884187793006912
Fresno,2017-12,0.0585714285714285,56.74193548387097,3.319815668202765,2470.442857142857,0.4285714285714285,51.112903225806456,150.0,61.0,23.7,17098.1768,26927.5094,11.00705461316767,2.4854943614822838
Fresno,2018-01,1.1914285714285715,80.59923195084487,3.584731182795699,2652.557142857143,0.0,52.50343573988736,83.0,31.0,4.27,189453.4151,85788.6189,10.124186681983256,2.409121718142379
Fresno,2018-02,0.2014285714285714,52.16326530612245,4.446428571428571,2986.428571428572,0.0,51.882653061224495,59.5,33.5,61.42,146449.1851,52993.4636,4.510776244447986,1.7067054924524399
Fresno,2018-03,2.577142857142857,65.11382488479263,4.29815668202765,3200.7285714285717,0.5714285714285714,55.30092165898618,39.0,13.0,3.77,229205.2139,65958.4367,3.508381523459545,1.5059382251295723
Fresno,2018-04,0.3942857142857143,50.16666666666667,5.171904761904762,3723.9857142857145,0.5714285714285714,63.03523809523809,44.0,19.0,1122.02,164844.7526,170273.0031,4.310297300250298,1.6696478224342381
Fresno,2018-05,0.0499999999999999,44.7778801843318,5.485023041474654,3927.428571428571,0.1428571428571428,69.45858294930875,45.0,30.0,2479.16,203512.407,159835.116,4.009578883953766,1.6113518564648968
Fresno,2018-06,0.0785714285714285,38.46854588578726,5.35431855500821,3832.599999999999,0.4285714285714285,74.3231527093596,53.0,39.5,7903.34,207566.2473,384927.1758,4.210057828151454,1.650590955156931
Fresno,2018-07,0.0028571428571428,37.72495568947182,5.050691244239631,3758.028571428571,0.0,79.23778801843318,59.0,50.0,833.25,130610.852,282663.928,4.10981835605261,1.6311638568230704
Fresno,2018-08,0.0028571428571428,41.33640552995392,4.698617511520737,3498.1142857142854,0.0,77.05668202764977,80.0,57.0,1628.03,55537.9236,91619.9438,5.513170965436427,1.8738264290948274
Fresno,2018-09,0.0871428571428571,41.114285714285714,4.052380952380952,2916.7714285714287,0.0,72.90190476190476,56.5,56.5,882.42,24038.2866,49672.3807,4.711255188645675,1.742438822390563
Fresno,2018-10,0.1785714285714285,50.68663594470046,3.7820276497695855,2815.428571428572,0.1428571428571428,66.72396313364055,57.0,51.0,306.09000000000003,24341.7037,1956.0344,7.618199879512154,2.153876232184394
Fresno,2018-11,1.53,59.63333333333333,3.2247619047619045,2321.1285714285714,0.0,57.72952380952381,85.0,60.5,17.81,7189.656,2902.023,6.014368325930648,1.9479606633033932
Fresno,2018-12,0.8114285714285714,82.53917050691244,3.3783410138248846,2511.628571428572,0.1428571428571428,52.69585253456221,83.0,28.0,0.3,22390.2748,66653.9658,6.114607798029493,1.9621501067659015
Fresno,2019-01,1.4357142857142855,77.79389798188463,3.900460829493088,2901.8571428571427,0.1428571428571428,51.04700460829493,64.0,22.0,3.61,196579.2843,13456.8593,5.373535338458094,1.8521543138176217
Fresno,2019-02,2.2071428571428573,74.73757763975155,5.13265306122449,3449.842857142857,1.4285714285714286,50.67346938775511,51.5,14.0,0.2,149009.4309,36763.2842,4.975495683757495,1.7876670540013002
Fresno,2019-03,1.3214285714285714,64.88248847926268,4.680645161290323,3480.8142857142857,0.5714285714285714,56.46728110599078,38.0,11.0,0.21,257372.954,89326.7272,3.283827151279946,1.4548468042645042
Fresno,2019-04,0.2842857142857143,51.7957671957672,5.211428571428572,3750.242857142857,1.4285714285714286,64.43047619047618,44.0,20.5,86.34,172109.4032,100092.8337,3.1843172376047963,1.4313435454955739
Fresno,2019-05,1.5471428571428572,58.15975422427035,5.117511520737327,3808.914285714286,0.1428571428571428,67.87880184331797,42.0,23.0,156.57999999999998,352096.6507,204882.3123,3.980396547005995,1.605509515779278
Fresno,2019-06,0.0,40.63645320197044,5.504285714285714,3963.5142857142855,0.4285714285714285,76.00698412698412,48.5,33.0,4160.429999999999,521797.0428,298330.978,5.274025424782944,1.836418162164315
Fresno,2019-07,0.0,38.33179723502304,4.944239631336406,3679.457142857143,0.0,79.11350584898972,52.0,41.0,1365.76,210181.5932,264278.8026,4.6769659427320445,1.7364169250041408
Fresno,2019-08,0.0114285714285714,42.190015360983104,4.875099846390169,3607.171428571429,0.0,79.20967741935483,52.0,50.0,980.5,80301.211,133917.939,4.577456029056894,1.7187327636640517
Fresno,2019-09,0.0657142857142857,44.60952380952381,4.679047619047618,3371.057142857143,0.0,75.423007518797,46.0,42.5,695.4399999999999,29160.9179,58890.9118,5.871084906833843,1.9273220132471982
Fresno,2019-10,0.01,41.576036866359445,4.025806451612903,2994.942857142857,0.2857142857142857,65.41566820276498,61.0,57.0,196.61,37065.0573,18034.2663,6.667164216235042,2.036946822925059
Fresno,2019-11,0.5757142857142857,55.240476190476194,3.2771428571428567,2217.1,0.2857142857142857,57.870000000000005,84.0,59.0,58.49,10189.8678,9633.4549,7.164713784610791,2.0998216718718083
Fresno,2019-12,1.592857142857143,85.03763440860216,3.924193548387097,2502.4,0.0,53.29623655913978,60.0,21.0,5.07,43028.563,36776.2983,7.164713784610791,2.0998216718718083
Fresno,2020-01,0.3042857142857142,85.92769812823576,3.578799283154122,2268.0,0.0,50.60810035842294,70.0,24.0,0.0,181237.7328,9968.5781,4.560537667562581,1.7156948063861022
Fresno,2020-02,0.0285714285714285,55.37324393358876,4.227330779054917,2318.8571428571427,0.2857142857142857,52.79326309067688,67.0,40.0,0.0,135333.1086,30514.795,4.362253421146816,1.6793843011264038
Fresno,2020-03,1.9157142857142857,67.90422760969746,4.463073532358245,3212.9714285714285,0.4285714285714285,57.84345822480465,34.0,10.0,0.1,237322.6645,34212.193,5.849385269265049,1.924158906533974
Fresno,2020-04,0.9957142857142858,58.91428571428571,5.260952380952381,3788.8,0.4285714285714285,62.98714285714285,41.5,16.5,0.0,175865.7431,164818.7026,3.1725479426522303,1.4285268666381665
Fresno,2020-05,0.1942857142857143,42.285714285714285,5.578801843317973,4150.128571428571,0.5714285714285714,71.6652841781874,36.0,25.0,8.01,366470.5874,246382.739,2.181126710573408,1.1572354455396596
Fresno,2020-06,0.1185714285714285,38.75714285714286,5.486190476190477,3947.928571428571,0.4285714285714285,77.7147619047619,51.5,42.5,0.0,303169.4387,298151.7989,3.073405819444348,1.404479460197942
Fresno,2020-07,0.0314285714285714,36.747119815668206,4.810042242703533,3494.428571428572,0.0,80.86364823348696,55.0,52.0,792.4,195968.6367,306433.7556,2.67683732661282,1.3020529605498432
Fresno,2020-08,0.0942857142857142,41.017211897165815,4.601020408163265,3394.2285714285717,0.0,79.88221966205838,69.0,62.0,0.3,60685.9801,171927.1896,3.668258558691641,1.5407861024986826
Fresno,2020-09,0.1285714285714286,46.07006802721089,4.022857142857143,2897.2285714285717,0.0,75.93544217687075,162.0,92.0,0.0,22863.8667,47438.3297,3.370832189067994,1.474953423258579
